data;tipoCombustivel;precoMedio
"2021-07-20";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-19";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-18";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-17";"GNC (gás natural comprimido) - €/kg";"1,0563 €"
"2021-07-15";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-16";"GNC (gás natural comprimido) - €/kg";"1,0563 €"
"2021-07-14";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-13";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-12";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-10";"GNC (gás natural comprimido) - €/kg";"1,0563 €"
"2021-07-11";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-09";"GNC (gás natural comprimido) - €/kg";"1,0563 €"
"2021-07-08";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-07";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-05";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-06";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-04";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-07-03";"GNC (gás natural comprimido) - €/kg";"1,0563 €"
"2021-07-02";"GNC (gás natural comprimido) - €/kg";"1,0563 €"
"2021-07-01";"GNC (gás natural comprimido) - €/kg";"1,0598 €"
"2021-06-29";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-30";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-28";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-27";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-26";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-24";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-25";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-23";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-22";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-21";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-19";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-20";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-18";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-17";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-16";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-15";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-13";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-14";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-12";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-11";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-10";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-08";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-09";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-07";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-06";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-05";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-03";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-04";"GNC (gás natural comprimido) - €/kg";"0,9963 €"
"2021-06-02";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-06-01";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-05-31";"GNC (gás natural comprimido) - €/kg";"0,9998 €"
"2021-05-30";"GNC (gás natural comprimido) - €/kg";"0,9706 €"
"2021-05-28";"GNC (gás natural comprimido) - €/kg";"0,9706 €"
"2021-05-29";"GNC (gás natural comprimido) - €/kg";"0,9672 €"
