date;gasoline95_uptosep2021;gasoline95;gasoline98
2008-11-18;1.24;;1.38
2008-11-19;1.2164;;1.3799
2008-11-20;1.202;;1.3483
2008-11-21;1.202;;1.3483
2008-11-22;1.1924;;1.3483
2008-11-23;1.1924;;1.3483
2008-11-24;1.202;;1.3483
2008-11-25;1.1979;;1.3483
2008-11-26;1.2025;;1.3627
2008-11-27;1.1721;;1.3629
2008-11-28;1.1655;;1.3324
2008-11-29;1.1539;;1.3324
2008-11-30;1.1539;;1.3324
2008-12-01;1.1632;;1.3324
2008-12-02;1.1513;;1.2598
2008-12-03;1.1411;;1.22
2008-12-04;1.1391;;1.22
2008-12-05;1.142;;1.22
2008-12-06;1.134;;1.22
2008-12-07;1.134;;1.22
2008-12-08;1.142;;1.22
2008-12-09;1.1391;;1.22
2008-12-10;1.1329;;1.2193
2008-12-11;1.1329;;1.2193
2008-12-12;1.1329;;1.2193
2008-12-13;1.1248;;1.2193
2008-12-14;1.1248;;1.2193
2008-12-15;1.1259;;1.2193
2008-12-16;1.1258;;1.2189
2008-12-17;1.1211;;1.2188
2008-12-18;1.1139;;1.202
2008-12-19;1.1139;;1.202
2008-12-20;1.1139;;1.202
2008-12-21;1.1139;;1.202
2008-12-22;1.1067;;1.1794
2008-12-23;1.1067;;1.1794
2008-12-24;1.1;;1.1792
2008-12-25;1.1;;1.1792
2008-12-26;1.098;;1.1744
2008-12-27;1.0828;;1.1673
2008-12-28;1.0828;;1.167
2008-12-29;1.0801;;1.1582
2008-12-30;1.0796;;1.1576
2008-12-31;1.0727;;1.1436
2009-01-01;1.0642;;1.1372
2009-01-02;1.0629;;1.1357
2009-01-03;1.0629;;1.1357
2009-01-04;1.0629;;1.1357
2009-01-05;1.0613;;1.1313
2009-01-06;1.0583;;1.1044
2009-01-07;1.0585;;1.1045
2009-01-08;1.0516;;1.1009
2009-01-09;1.0508;;1.1001
2009-01-10;1.0512;;1.0998
2009-01-11;1.0525;;1.0999
2009-01-12;1.0492;;1.0973
2009-01-13;1.0556;;1.1012
2009-01-14;1.0622;;1.1204
2009-01-15;1.0779;;1.1314
2009-01-16;1.0847;;1.1385
2009-01-17;1.0844;;1.1386
2009-01-18;1.0845;;1.1388
2009-01-19;1.0854;;1.1408
2009-01-20;1.0863;;1.1418
2009-01-21;1.0875;;1.1435
2009-01-22;1.0906;;1.1459
2009-01-23;1.0898;;1.1463
2009-01-24;1.0898;;1.1462
2009-01-25;1.0898;;1.1462
2009-01-26;1.0895;;1.1462
2009-01-27;1.0901;;1.1472
2009-01-28;1.0914;;1.1452
2009-01-29;1.0966;;1.1556
2009-01-30;1.1039;;1.1613
2009-01-31;1.1042;;1.1616
2009-02-01;1.1042;;1.1616
2009-02-02;1.105;;1.1625
2009-02-03;1.1137;;1.1667
2009-02-04;1.1249;;1.1774
2009-02-05;1.1313;;1.1839
2009-02-06;1.133;;1.1858
2009-02-07;1.133;;1.1855
2009-02-08;1.133;;1.1857
2009-02-09;1.1349;;1.1882
2009-02-10;1.135;;1.1886
2009-02-11;1.1356;;1.1894
2009-02-12;1.1448;;1.1983
2009-02-13;1.1473;;1.2019
2009-02-14;1.149;;1.2029
2009-02-15;1.1492;;1.2033
2009-02-16;1.5416;;1.2227
2009-02-17;1.5359;;1.2228
2009-02-18;1.5172;;1.2294
2009-02-19;1.1658;;1.2349
2009-02-20;1.1664;;1.2354
2009-02-21;1.1646;;1.2349
2009-02-22;1.1644;;1.2351
2009-02-23;1.1672;;1.2361
2009-02-24;1.166;;1.2356
2009-02-25;1.1527;;1.2219
2009-02-26;1.1415;;1.213
2009-02-27;1.1409;;1.2124
2009-02-28;1.138;;1.2109
2009-03-01;1.1377;;1.2111
2009-03-02;1.1401;;1.2123
2009-03-03;1.14;;1.2123
2009-03-04;1.1409;;1.213
2009-03-05;1.1413;;1.2131
2009-03-06;1.1429;;1.2155
2009-03-07;1.1423;;1.2146
2009-03-08;1.142;;1.2147
2009-03-09;1.1439;;1.2158
2009-03-10;1.1439;;1.2157
2009-03-11;1.1473;;1.2202
2009-03-12;1.1497;;1.2222
2009-03-13;1.1499;;1.2227
2009-03-14;1.1487;;1.222
2009-03-15;1.1484;;1.2221
2009-03-16;1.1502;;1.2233
2009-03-17;1.1504;;1.2233
2009-03-18;1.1493;;1.2225
2009-03-19;1.1492;;1.2224
2009-03-20;1.149;;1.2225
2009-03-21;1.1464;;1.2211
2009-03-22;1.1463;;1.2214
2009-03-23;1.1492;;1.2226
2009-03-24;1.1493;;1.2226
2009-03-25;1.1541;;1.2273
2009-03-26;1.1581;;1.2309
2009-03-27;1.1591;;1.2314
2009-03-28;1.1582;;1.2321
2009-03-29;1.158;;1.2322
2009-03-30;1.1599;;1.2268
2009-03-31;1.1612;;1.2274
2009-04-01;1.1743;;1.2415
2009-04-02;1.1765;;1.2438
2009-04-03;1.176;;1.2447
2009-04-04;1.1738;;1.2425
2009-04-05;1.1738;;1.2427
2009-04-06;1.1782;;1.2451
2009-04-07;1.1781;;1.2452
2009-04-08;1.1779;;1.2455
2009-04-09;1.1779;;1.2455
2009-04-10;1.1779;;1.2456
2009-04-11;1.1745;;1.243
2009-04-12;1.1743;;1.2432
2009-04-13;1.1783;;1.246
2009-04-14;1.1785;;1.2463
2009-04-15;1.1845;;1.2516
2009-04-16;1.1855;;1.2528
2009-04-17;1.1863;;1.2531
2009-04-18;1.1847;;1.2511
2009-04-19;1.1845;;1.2513
2009-04-20;1.1894;;1.2541
2009-04-21;1.1895;;1.2544
2009-04-22;1.1913;;1.2557
2009-04-23;1.1938;;1.259
2009-04-24;1.1986;;1.2675
2009-04-25;1.1946;;1.2652
2009-04-26;1.1945;;1.2655
2009-04-27;1.1993;;1.2683
2009-04-28;1.1994;;1.2683
2009-04-29;1.1985;;1.2682
2009-04-30;1.1987;;1.2681
2009-05-01;1.1985;;1.2681
2009-05-02;1.1942;;1.2654
2009-05-03;1.1941;;1.2656
2009-05-04;1.1987;;1.2683
2009-05-05;1.1987;;1.2684
2009-05-06;1.1992;;1.2687
2009-05-07;1.1991;;1.2687
2009-05-08;1.1989;;1.2688
2009-05-09;1.1971;;1.2683
2009-05-10;1.1997;;1.27
2009-05-11;1.2071;;1.2743
2009-05-12;1.2109;;1.2795
2009-05-13;1.2218;;1.2917
2009-05-14;1.2306;;1.3005
2009-05-15;1.2341;;1.3031
2009-05-16;1.2309;;1.3011
2009-05-17;1.231;;1.3014
2009-05-18;1.2359;;1.3043
2009-05-19;1.2375;;1.3051
2009-05-20;1.2449;;1.3116
2009-05-21;1.2478;;1.3152
2009-05-22;1.2483;;1.3157
2009-05-23;1.247;;1.3148
2009-05-24;1.2482;;1.3157
2009-05-25;1.2536;;1.3193
2009-05-26;1.2584;;1.3211
2009-05-27;1.2656;;1.3323
2009-05-28;1.2677;;1.3373
2009-05-29;1.269;;1.3389
2009-05-30;1.2657;;1.3363
2009-05-31;1.2646;;1.3365
2009-06-01;1.2693;;1.339
2009-06-02;1.2694;;1.339
2009-06-03;1.2704;;1.3388
2009-06-04;1.2715;;1.34
2009-06-05;1.2717;;1.3402
2009-06-06;1.2714;;1.3392
2009-06-07;1.2719;;1.3399
2009-06-08;1.2798;;1.3443
2009-06-09;1.2838;;1.3482
2009-06-10;1.2905;;1.3559
2009-06-11;1.291;;1.3567
2009-06-12;1.293;;1.3611
2009-06-13;1.2906;;1.3593
2009-06-14;1.2906;;1.3596
2009-06-15;1.294;;1.3621
2009-06-16;1.2946;;1.3627
2009-06-17;1.3048;;1.3733
2009-06-18;1.3086;;1.3767
2009-06-19;1.3093;;1.3775
2009-06-20;1.306;;1.3754
2009-06-21;1.3059;;1.3756
2009-06-22;1.3096;;1.3777
2009-06-23;1.3108;;1.3878
2009-06-24;1.3149;;1.3905
2009-06-25;1.3173;;1.3943
2009-06-26;1.3183;;1.3952
2009-06-27;1.3146;;1.393
2009-06-28;1.3145;;1.393
2009-06-29;1.3186;;1.3959
2009-06-30;1.3143;;1.3923
2009-07-01;1.3002;;1.3804
2009-07-02;1.2962;;1.3773
2009-07-03;1.293;;1.3734
2009-07-04;1.2869;;1.3693
2009-07-05;1.2868;;1.3694
2009-07-06;1.2907;;1.3715
2009-07-07;1.2903;;1.3709
2009-07-08;1.2841;;1.3666
2009-07-09;1.2803;;1.3624
2009-07-10;1.2789;;1.3587
2009-07-11;1.2728;;1.3539
2009-07-12;1.2726;;1.354
2009-07-13;1.2769;;1.3563
2009-07-14;1.2766;;1.3557
2009-07-15;1.2654;;1.3431
2009-07-16;1.2597;;1.3383
2009-07-17;1.2578;;1.3367
2009-07-18;1.2532;;1.3337
2009-07-19;1.2532;;1.3339
2009-07-20;1.2573;;1.336
2009-07-21;1.2559;;1.3349
2009-07-22;1.2544;;1.3335
2009-07-23;1.2542;;1.3332
2009-07-24;1.2539;;1.3331
2009-07-25;1.2507;;1.3304
2009-07-26;1.2507;;1.3306
2009-07-27;1.2555;;1.3341
2009-07-28;1.2591;;1.3374
2009-07-29;1.2643;;1.3419
2009-07-30;1.2676;;1.3455
2009-07-31;1.2693;;1.3473
2009-08-01;1.2682;;1.3471
2009-08-02;1.2681;;1.3473
2009-08-03;1.2716;;1.3501
2009-08-04;1.2755;;1.3524
2009-08-05;1.2863;;1.363
2009-08-06;1.2895;;1.3659
2009-08-07;1.3301;;1.3685
2009-08-08;1.3304;;1.3691
2009-08-09;1.3303;;1.3693
2009-08-10;1.334;;1.3725
2009-08-11;1.3375;;1.3748
2009-08-12;1.3074;;1.3823
2009-08-13;1.3126;;1.388
2009-08-14;1.3149;;1.3901
2009-08-15;1.3134;;1.39
2009-08-16;1.3133;;1.3902
2009-08-17;1.3174;;1.3935
2009-08-18;1.3192;;1.3941
2009-08-19;1.3193;;1.3944
2009-08-20;1.3195;;1.395
2009-08-21;1.3195;;1.3955
2009-08-22;1.3166;;1.393
2009-08-23;1.3165;;1.3931
2009-08-24;1.3191;;1.3953
2009-08-25;1.3181;;1.3946
2009-08-26;1.3141;;1.3905
2009-08-27;1.3126;;1.3896
2009-08-28;1.3121;;1.3891
2009-08-29;1.3088;;1.3864
2009-08-30;1.3087;;1.3865
2009-08-31;1.3109;;1.3882
2009-09-01;1.3098;;1.3872
2009-09-02;1.3052;;1.3833
2009-09-03;1.3035;;1.3812
2009-09-04;1.3023;;1.3806
2009-09-05;1.2979;;1.3771
2009-09-06;1.2978;;1.3772
2009-09-07;1.2998;;1.3786
2009-09-08;1.2995;;1.3781
2009-09-09;1.2932;;1.3714
2009-09-10;1.2881;;1.3671
2009-09-11;1.2844;;1.3645
2009-09-12;1.2782;;1.3592
2009-09-13;1.2772;;1.359
2009-09-14;1.2802;;1.3609
2009-09-15;1.2771;;1.3576
2009-09-16;1.2749;;1.3557
2009-09-17;1.274;;1.3542
2009-09-18;1.2714;;1.35
2009-09-19;1.2657;;1.3454
2009-09-20;1.2636;;1.3446
2009-09-21;1.2672;;1.3464
2009-09-22;1.264;;1.3429
2009-09-23;1.2626;;1.3405
2009-09-24;1.2616;;1.3393
2009-09-25;1.2585;;1.3387
2009-09-26;1.2541;;1.3357
2009-09-27;1.2543;;1.3359
2009-09-28;1.2606;;1.3385
2009-09-29;1.2613;;1.3385
2009-09-30;1.2597;;1.3356
2009-10-01;1.2585;;1.3346
2009-10-02;1.2554;;1.3316
2009-10-03;1.2496;;1.3275
2009-10-04;1.2482;;1.3265
2009-10-05;1.2522;;1.3291
2009-10-06;1.2519;;1.3287
2009-10-07;1.2502;;1.3281
2009-10-08;1.2491;;1.3274
2009-10-09;1.2488;;1.327
2009-10-10;1.2457;;1.3241
2009-10-11;1.2455;;1.3242
2009-10-12;1.2486;;1.3267
2009-10-13;1.25;;1.3271
2009-10-14;1.2531;;1.3292
2009-10-15;1.2541;;1.33
2009-10-16;1.2542;;1.3303
2009-10-17;1.2509;;1.3281
2009-10-18;1.2509;;1.3283
2009-10-19;1.2565;;1.3167
2009-10-20;1.2597;;1.3166
2009-10-21;1.2629;;1.3218
2009-10-22;1.2654;;1.3246
2009-10-23;1.2658;;1.3258
2009-10-24;1.2653;;1.327
2009-10-25;1.2676;;1.3291
2009-10-26;1.2768;;1.3333
2009-10-27;1.2813;;1.3361
2009-10-28;1.2844;;1.3407
2009-10-29;1.2854;;1.3426
2009-10-30;1.2853;;1.3429
2009-10-31;1.2825;;1.3433
2009-11-01;1.2833;;1.3442
2009-11-02;1.2888;;1.3465
2009-11-03;1.2907;;1.3489
2009-11-04;1.2948;;1.3517
2009-11-05;1.296;;1.3533
2009-11-06;1.2962;;1.3537
2009-11-07;1.2933;;1.3531
2009-11-08;1.2932;;1.3535
2009-11-09;1.2966;;1.3541
2009-11-10;1.2966;;1.3534
2009-11-11;1.2968;;1.354
2009-11-12;1.297;;1.3538
2009-11-13;1.297;;1.3539
2009-11-14;1.2923;;1.3521
2009-11-15;1.2914;;1.3519
2009-11-16;1.2941;;1.3516
2009-11-17;1.4126;;1.3507
2009-11-18;1.4101;;1.35
2009-11-19;1.4094;;1.3488
2009-11-20;1.2889;;1.3483
2009-11-21;1.2853;;1.3478
2009-11-22;1.2851;;1.3482
2009-11-23;1.2885;;1.3485
2009-11-24;1.2885;;1.3479
2009-11-25;1.2899;;1.3496
2009-11-26;1.2915;;1.3511
2009-11-27;1.2921;;1.3515
2009-11-28;1.2902;;1.3508
2009-11-29;1.29;;1.3511
2009-11-30;1.2936;;1.3519
2009-12-01;1.2938;;1.3518
2009-12-02;1.2919;;1.3495
2009-12-03;1.2904;;1.3475
2009-12-04;1.289;;1.3472
2009-12-05;1.2851;;1.3462
2009-12-06;1.2849;;1.3465
2009-12-07;1.2886;;1.3468
2009-12-08;1.2896;;1.3469
2009-12-09;1.2904;;1.3476
2009-12-10;1.2906;;1.348
2009-12-11;1.2905;;1.348
2009-12-12;1.2868;;1.3474
2009-12-13;1.2867;;1.3476
2009-12-14;1.2881;;1.3464
2009-12-15;1.2878;;1.3463
2009-12-16;1.2844;;1.3434
2009-12-17;1.2835;;1.342
2009-12-18;1.2825;;1.3415
2009-12-19;1.2757;;1.3406
2009-12-20;1.2754;;1.3405
2009-12-21;1.2766;;1.3395
2009-12-22;1.2842;;1.3395
2009-12-23;1.2855;;1.3394
2009-12-24;1.286;;1.3394
2009-12-25;1.2861;;1.3394
2009-12-26;1.2765;;1.3383
2009-12-27;1.2786;;1.3407
2009-12-28;1.2831;;1.3425
2009-12-29;1.2906;;1.3438
2009-12-30;1.2922;;1.349
2009-12-31;1.2949;;1.3509
2010-01-01;1.295;;1.351
2010-01-02;1.2911;;1.3508
2010-01-03;1.2911;;1.3511
2010-01-04;1.2953;;1.3516
2010-01-05;1.305;;1.3538
2010-01-06;1.3071;;1.361
2010-01-07;1.3106;;1.3659
2010-01-08;1.3114;;1.367
2010-01-09;1.3091;;1.3672
2010-01-10;1.3104;;1.3682
2010-01-11;1.3195;;1.3742
2010-01-12;1.3227;;1.377
2010-01-13;1.3289;;1.3838
2010-01-14;1.3329;;1.3868
2010-01-15;1.3333;;1.3874
2010-01-16;1.3279;;1.3857
2010-01-17;1.3277;;1.386
2010-01-18;1.3305;;1.3848
2010-01-19;1.3294;;1.3837
2010-01-20;1.3274;;1.3852
2010-01-21;1.3267;;1.3842
2010-01-22;1.3266;;1.3841
2010-01-23;1.3225;;1.3838
2010-01-24;1.3225;;1.3838
2010-01-25;1.3264;;1.3841
2010-01-26;1.3256;;1.3828
2010-01-27;1.324;;1.3796
2010-01-28;1.312;;1.3789
2010-01-29;1.3119;;1.3785
2010-01-30;1.3077;;1.378
2010-01-31;1.3066;;1.3746
2010-02-01;1.3099;;1.3738
2010-02-02;1.3084;;1.3718
2010-02-03;1.3082;;1.3714
2010-02-04;1.3078;;1.3707
2010-02-05;1.3082;;1.3709
2010-02-06;1.3049;;1.3712
2010-02-07;1.3053;;1.3721
2010-02-08;1.3106;;1.3739
2010-02-09;1.3135;;1.3767
2010-02-10;1.314;;1.3774
2010-02-11;1.3141;;1.3773
2010-02-12;1.3141;;1.3774
2010-02-13;1.31;;1.377
2010-02-14;1.31;;1.3773
2010-02-15;1.3131;;1.3764
2010-02-16;1.312;;1.3754
2010-02-17;1.31;;1.3739
2010-02-18;1.3094;;1.3732
2010-02-19;1.3094;;1.3731
2010-02-20;1.3083;;1.3736
2010-02-21;1.3099;;1.375
2010-02-22;1.3193;;1.3821
2010-02-23;1.3269;;1.3881
2010-02-24;1.3273;;1.3877
2010-02-25;1.3276;;1.388
2010-02-26;1.3287;;1.3888
2010-02-27;1.3273;;1.3891
2010-02-28;1.3286;;1.3905
2010-03-01;1.3364;;1.3952
2010-03-02;1.3411;;1.3988
2010-03-03;1.342;;1.4003
2010-03-04;1.3426;;1.4009
2010-03-05;1.3434;;1.4013
2010-03-06;1.3405;;1.401
2010-03-07;1.3411;;1.4024
2010-03-08;1.3476;;1.406
2010-03-09;1.3521;;1.4097
2010-03-10;1.3527;;1.4107
2010-03-11;1.3543;;1.4115
2010-03-12;1.3561;;1.4146
2010-03-13;1.3556;;1.4156
2010-03-14;1.3568;;1.417
2010-03-15;1.3675;;1.4247
2010-03-16;1.3742;;1.4281
2010-03-17;1.375;;1.4292
2010-03-18;1.376;;1.4301
2010-03-19;1.376;;1.4306
2010-03-20;1.3723;;1.4303
2010-03-21;1.3723;;1.4306
2010-03-22;1.3764;;1.4312
2010-03-23;1.3764;;1.4312
2010-03-24;1.3767;;1.4323
2010-03-25;1.3769;;1.4322
2010-03-26;1.377;;1.4325
2010-03-27;1.3743;;1.4344
2010-03-28;1.375;;1.4354
2010-03-29;1.3816;;1.4397
2010-03-30;1.3864;;1.4456
2010-03-31;1.3873;;1.4471
2010-04-01;1.3865;;1.4479
2010-04-02;1.387;;1.449
2010-04-03;1.3836;;1.449
2010-04-04;1.3853;;1.4494
2010-04-05;1.3908;;1.4512
2010-04-06;1.395;;1.4542
2010-04-07;1.3956;;1.4558
2010-04-08;1.3967;;1.4568
2010-04-09;1.3982;;1.4588
2010-04-10;1.3953;;1.4592
2010-04-11;1.3957;;1.46
2010-04-12;1.4018;;1.463
2010-04-13;1.4047;;1.4666
2010-04-14;1.4048;;1.4671
2010-04-15;1.4051;;1.4673
2010-04-16;1.4055;;1.4677
2010-04-17;1.4014;;1.4672
2010-04-18;1.4013;;1.4674
2010-04-19;1.4035;;1.4648
2010-04-20;1.3988;;1.4624
2010-04-21;1.3976;;1.4618
2010-04-22;1.3977;;1.4616
2010-04-23;1.3977;;1.4617
2010-04-24;1.3941;;1.4615
2010-04-25;1.394;;1.4616
2010-04-26;1.3982;;1.462
2010-04-27;1.3998;;1.4626
2010-04-28;1.4002;;1.463
2010-04-29;1.4003;;1.463
2010-04-30;1.4002;;1.463
2010-05-01;1.3976;;1.463
2010-05-02;1.3977;;1.4637
2010-05-03;1.4044;;1.4719
2010-05-04;1.4074;;1.4731
2010-05-05;1.406;;1.4699
2010-05-06;1.4061;;1.4698
2010-05-07;1.4063;;1.47
2010-05-08;1.4028;;1.4697
2010-05-09;1.4026;;1.4696
2010-05-10;1.4058;;1.4687
2010-05-11;1.4029;;1.4675
2010-05-12;1.4026;;1.4676
2010-05-13;1.4027;;1.4674
2010-05-14;1.4028;;1.4676
2010-05-15;1.3992;;1.4671
2010-05-16;1.399;;1.467
2010-05-17;1.4027;;1.4669
2010-05-18;1.4021;;1.4666
2010-05-19;1.4018;;1.4662
2010-05-20;1.4008;;1.4648
2010-05-21;1.3998;;1.4637
2010-05-22;1.3945;;1.462
2010-05-23;1.3943;;1.4621
2010-05-24;1.3948;;1.4571
2010-05-25;1.3853;;1.4473
2010-05-26;1.3786;;1.4433
2010-05-27;1.3773;;1.4424
2010-05-28;1.3758;;1.4413
2010-05-29;1.3716;;1.4401
2010-05-31;1.3738;;1.4388
2010-06-01;1.3711;;1.4358
2010-06-02;1.3675;;1.435
2010-06-03;1.3675;;1.4347
2010-06-04;1.3675;;1.4347
2010-06-05;1.3637;;1.4339
2010-06-06;1.3635;;1.4341
2010-06-07;1.3717;;1.4402
2010-06-08;1.3779;;1.4445
2010-06-09;1.3792;;1.4456
2010-06-10;1.3795;;1.4456
2010-06-11;1.3797;;1.4457
2010-06-12;1.377;;1.446
2010-06-13;1.3778;;1.447
2010-06-14;1.3832;;1.4499
2010-06-15;1.387;;1.4536
2010-06-16;1.3872;;1.4544
2010-06-17;1.3875;;1.4545
2010-06-18;1.3881;;1.4553
2010-06-19;1.386;;1.4561
2010-06-20;1.3873;;1.4573
2010-06-21;1.3924;;1.4598
2010-06-22;1.3957;;1.4632
2010-06-23;1.3957;;1.4639
2010-06-24;1.3959;;1.4641
2010-06-25;1.3961;;1.4643
2010-06-26;1.3926;;1.4639
2010-06-27;1.3925;;1.4642
2010-06-28;1.3963;;1.4645
2010-06-29;1.3968;;1.4641
2010-06-30;1.3973;;1.4646
2010-07-01;1.4034;;1.4695
2010-07-02;1.4048;;1.4714
2010-07-03;1.4036;;1.4709
2010-07-04;1.4034;;1.471
2010-07-05;1.4013;;1.4636
2010-07-06;1.3931;;1.459
2010-07-07;1.3912;;1.4575
2010-07-08;1.391;;1.4571
2010-07-09;1.391;;1.457
2010-07-10;1.3873;;1.4565
2010-07-11;1.3872;;1.4567
2010-07-12;1.3824;;1.449
2010-07-13;1.3724;;1.443
2010-07-14;1.3694;;1.4405
2010-07-15;1.3687;;1.4396
2010-07-16;1.3684;;1.4394
2010-07-17;1.3651;;1.4388
2010-07-18;1.3649;;1.4388
2010-07-19;1.3682;;1.439
2010-07-20;1.3678;;1.4385
2010-07-21;1.3676;;1.4384
2010-07-22;1.3676;;1.4381
2010-07-23;1.3676;;1.4381
2010-07-24;1.3644;;1.4376
2010-07-25;1.3643;;1.4378
2010-07-26;1.3676;;1.4379
2010-07-27;1.3674;;1.4377
2010-07-28;1.3672;;1.4375
2010-07-29;1.3672;;1.4368
2010-07-30;1.3672;;1.4369
2010-07-31;1.3639;;1.4362
2010-08-01;1.3638;;1.4363
2010-08-02;1.3671;;1.4365
2010-08-03;1.3657;;1.4354
2010-08-04;1.3653;;1.4353
2010-08-05;1.3653;;1.435
2010-08-06;1.3653;;1.435
2010-08-07;1.3654;;1.4356
2010-08-08;1.3674;;1.4368
2010-08-09;1.3765;;1.4439
2010-08-10;1.3848;;1.4499
2010-08-11;1.3858;;1.4508
2010-08-12;1.3862;;1.4512
2010-08-13;1.3868;;1.4514
2010-08-14;1.3835;;1.4509
2010-08-15;1.3834;;1.4512
2010-08-16;1.382;;1.4462
2010-08-17;1.376;;1.4443
2010-08-18;1.3751;;1.4435
2010-08-19;1.3747;;1.4426
2010-08-20;1.3743;;1.4424
2010-08-21;1.3707;;1.4418
2010-08-22;1.3706;;1.442
2010-08-23;1.3691;;1.4365
2010-08-24;1.3634;;1.4327
2010-08-25;1.3623;;1.4314
2010-08-26;1.3621;;1.4311
2010-08-27;1.362;;1.4312
2010-08-28;1.3585;;1.4307
2010-08-29;1.3584;;1.4309
2010-08-30;1.3605;;1.4295
2010-08-31;1.359;;1.4284
2010-09-01;1.3574;;1.4274
2010-09-02;1.3571;;1.4269
2010-09-03;1.3572;;1.4268
2010-09-04;1.355;;1.4271
2010-09-05;1.3557;;1.4279
2010-09-06;1.3609;;1.4304
2010-09-07;1.3649;;1.4324
2010-09-08;1.3651;;1.4326
2010-09-09;1.3651;;1.4324
2010-09-10;1.3652;;1.4329
2010-09-11;1.3634;;1.4336
2010-09-12;1.3637;;1.4341
2010-09-13;1.3695;;1.437
2010-09-14;1.3741;;1.4395
2010-09-15;1.3743;;1.4397
2010-09-16;1.3743;;1.4403
2010-09-17;1.3745;;1.4404
2010-09-18;1.3709;;1.44
2010-09-19;1.3708;;1.4402
2010-09-20;1.373;;1.4387
2010-09-21;1.3671;;1.4414
2010-09-22;1.3745;;1.4403
2010-09-23;1.3729;;1.4399
2010-09-24;1.3728;;1.4397
2010-09-25;1.368;;1.4394
2010-09-26;1.368;;1.4396
2010-09-27;1.3639;;1.4292
2010-09-28;1.355;;1.4229
2010-09-29;1.3527;;1.42
2010-09-30;1.3512;;1.4182
2010-10-01;1.3508;;1.4179
2010-10-02;1.3467;;1.4172
2010-10-03;1.3467;;1.4174
2010-10-04;1.3503;;1.4173
2010-10-05;1.3496;;1.4169
2010-10-06;1.3494;;1.4167
2010-10-07;1.3495;;1.4165
2010-10-08;1.35;;1.4166
2010-10-09;1.3476;;1.4179
2010-10-10;1.3489;;1.4188
2010-10-11;1.359;;1.4255
2010-10-12;1.3651;;1.4294
2010-10-13;1.3657;;1.4303
2010-10-14;1.3661;;1.4311
2010-10-15;1.3673;;1.4318
2010-10-16;1.3626;;1.4314
2010-10-17;1.3625;;1.4313
2010-10-18;1.3674;;1.4319
2010-10-19;1.3673;;1.4322
2010-10-20;1.3678;;1.4327
2010-10-21;1.3678;;1.4328
2010-10-22;1.368;;1.4329
2010-10-23;1.3635;;1.4326
2010-10-24;1.3634;;1.4328
2010-10-25;1.3679;;1.4328
2010-10-26;1.3677;;1.4324
2010-10-27;1.3673;;1.4324
2010-10-28;1.3675;;1.4323
2010-10-29;1.3677;;1.4324
2010-10-30;1.3631;;1.4321
2010-10-31;1.363;;1.4323
2010-11-01;1.3675;;1.4324
2010-11-02;1.3675;;1.4326
2010-11-03;1.3673;;1.4329
2010-11-04;1.3674;;1.4328
2010-11-05;1.3675;;1.4329
2010-11-06;1.3631;;1.4326
2010-11-07;1.3629;;1.4328
2010-11-08;1.3673;;1.4331
2010-11-09;1.3669;;1.4331
2010-11-10;1.3671;;1.4331
2010-11-11;1.3682;;1.4337
2010-11-12;1.3685;;1.434
2010-11-13;1.3663;;1.4338
2010-11-14;1.3663;;1.434
2010-11-15;1.3786;;1.4427
2010-11-16;1.3835;;1.4466
2010-11-17;1.3842;;1.4481
2010-11-18;1.3846;;1.4483
2010-11-19;1.3848;;1.4485
2010-11-20;1.3806;;1.448
2010-11-21;1.3806;;1.4483
2010-11-22;1.3847;;1.4485
2010-11-23;1.3846;;1.4486
2010-11-24;1.3844;;1.4487
2010-11-25;1.3846;;1.4485
2010-11-26;1.3848;;1.4492
2010-11-27;1.3825;;1.4499
2010-11-28;1.3838;;1.4513
2010-11-29;1.3924;;1.4565
2010-11-30;1.3972;;1.4596
2010-12-01;1.3978;;1.4605
2010-12-02;1.3982;;1.4605
2010-12-03;1.404;;1.4657
2010-12-04;1.4054;;1.467
2010-12-05;1.4056;;1.4676
2010-12-06;1.4206;;1.4823
2010-12-07;1.4297;;1.4904
2010-12-08;1.4329;;1.4933
2010-12-09;1.4369;;1.4975
2010-12-10;1.4392;;1.4996
2010-12-11;1.4357;;1.4991
2010-12-12;1.4358;;1.4994
2010-12-13;1.4412;;1.5019
2010-12-14;1.4425;;1.504
2010-12-15;1.4429;;1.5049
2010-12-16;1.4429;;1.5049
2010-12-17;1.4414;;1.5055
2010-12-18;1.4372;;1.5052
2010-12-19;1.4375;;1.5055
2010-12-20;1.4436;;1.5058
2010-12-21;1.4433;;1.506
2010-12-22;1.4433;;1.5058
2010-12-23;1.4435;;1.5057
2010-12-24;1.4441;;1.5059
2010-12-25;1.4404;;1.5056
2010-12-26;1.4424;;1.5074
2010-12-27;1.4529;;1.5152
2010-12-28;1.46;;1.5218
2010-12-29;1.4612;;1.5229
2010-12-30;1.4612;;1.5235
2010-12-31;1.4628;;1.525
2011-01-01;1.473;;1.5355
2011-01-02;1.4737;;1.5369
2011-01-03;1.4803;;1.5418
2011-01-04;1.4829;;1.5445
2011-01-05;1.4834;;1.5455
2011-01-06;1.4844;;1.5468
2011-01-07;1.4846;;1.5474
2011-01-08;1.4804;;1.5469
2011-01-09;1.4805;;1.5473
2011-01-10;1.4862;;1.5484
2011-01-11;1.4871;;1.5491
2011-01-12;1.4883;;1.5494
