Sum of precoMedio;Column Labels;;;;;;;;;;;;;;;;;
Row Labels;Biodiesel B15;Gasóleo (até setembro 2021);Gasóleo colorido;Gasóleo de aquecimento;Gasóleo especial;Gasóleo simples;Gasolina 95 (até setembro 2021);Gasolina 98;Gasolina de mistura (motores a 2 tempos);Gasolina especial 95;Gasolina especial 98;Gasolina simples 95;GNC (gás natural comprimido) - €/kg;GNC (gás natural comprimido) - €/m3;GNL (gás natural liquefeito) - €/kg;GPL Auto;(blank);Grand Total
23/08/2017;;1,2485;0,7705;1,0149;1,2338;1,2096;1,4749;1,5057;1,9637;1,4371;1,6061;1,4332;1,074;0,938;1,1154;0,5466;;18,572
24/08/2017;;1,2491;0,7704;1,0149;1,2425;1,2094;1,4756;1,5057;1,9637;1,4498;1,6057;1,4332;1,074;0,938;1,1154;0,5466;;18,594
25/08/2017;;1,2485;0,7704;1,0149;1,2411;1,2072;1,475;1,5025;1,9637;1,4479;1,6054;1,4312;1,074;0,938;1,1154;0,5466;;18,5818
26/08/2017;;1,2463;0,7698;1,0149;1,2365;1,2054;1,4732;1,5021;1,964;1,441;1,604;1,4298;1,074;0,938;1,1154;0,5464;;18,5608
27/08/2017;;1,246;0,7698;1,0149;1,2378;1,2057;1,4729;1,502;1,964;1,443;1,6045;1,43;1,074;0,938;1,1154;0,5461;;18,5641
28/08/2017;;1,2496;0,771;1,0147;1,2454;1,2086;1,4777;1,5055;1,9646;1,4576;1,6074;1,4347;1,074;0,938;1,1154;0,5468;;18,611
29/08/2017;;1,25;0,7707;1,0152;1,2443;1,2076;1,479;1,5073;1,9644;1,4574;1,6096;1,4366;1,074;0,938;1,1154;0,5554;;18,6249
30/08/2017;;1,2491;0,7706;1,0152;1,2348;1,2073;1,4779;1,5072;1,9645;1,4447;1,6089;1,4363;1,074;0,938;1,1154;0,556;;18,5999
31/08/2017;;1,2496;0,7708;1,0152;1,2438;1,2074;1,4783;1,5073;1,9645;1,4569;1,6093;1,4364;1,074;0,938;1,1154;0,5567;;18,6236
01/09/2017;;1,2499;0,7707;1,015;1,2421;1,207;1,4786;1,5073;1,9645;1,4546;1,6091;1,4363;1,074;0,938;1,1154;0,5569;;18,6194
02/09/2017;;1,2475;0,7699;1,015;1,2342;1,2037;1,4765;1,5088;1,9644;1,448;1,603;1,433;1,074;0,938;1,1154;0,5559;;18,5873
03/09/2017;;1,2467;0,7699;1,015;1,2354;1,2041;1,4757;1,5084;1,9644;1,45;1,6035;1,4339;1,074;0,938;1,1154;0,5558;;18,5902
04/09/2017;;1,2565;0,778;1,0161;1,2551;1,216;1,4936;1,5207;1,9653;1,4897;1,6335;1,4576;1,074;0,938;1,1154;0,5583;;18,7678
05/09/2017;;1,2591;0,7809;1,0204;1,2563;1,22;1,4985;1,5357;1,9656;1,4897;1,6359;1,4638;1,074;0,938;1,1154;0,5659;;18,8192
06/09/2017;;1,2583;0,7812;1,0211;1,2465;1,2191;1,5004;1,5364;1,9656;1,4768;1,6356;1,4646;1,074;0,938;1,1154;0,5679;;18,8009
07/09/2017;;1,2584;0,7814;1,0199;1,2555;1,219;1,5009;1,5366;1,9657;1,4895;1,6361;1,4651;1,074;0,938;1,1154;0,5691;;18,8246
08/09/2017;;1,2588;0,7802;1,0199;1,2494;1,2139;1,5018;1,54;1,9657;1,4871;1,6242;1,4606;1,074;0,938;1,1154;0,5744;;18,8034
09/09/2017;;1,2567;0,7806;1,0199;1,247;1,2146;1,5004;1,5404;1,9657;1,4806;1,6294;1,4629;1,074;0,938;1,1154;0,5748;;18,8004
10/09/2017;;1,2571;0,7806;1,0199;1,2485;1,215;1,5008;1,5407;1,9657;1,4825;1,6295;1,4632;1,074;0,938;1,1154;0,5751;;18,806
11/09/2017;;1,2688;0,7902;1,0282;1,2672;1,2306;1,5079;1,5425;1,9659;1,4936;1,6389;1,4705;1,074;0,938;1,1154;0,5767;;18,9084
12/09/2017;;1,2714;0,7931;1,0345;1,27;1,2345;1,5086;1,5423;1,9662;1,4982;1,6416;1,4669;1,074;0,938;1,1154;0,5771;;18,9318
13/09/2017;;1,2715;0,794;1,0371;1,2606;1,234;1,5084;1,543;1,9662;1,4852;1,6412;1,4669;1,074;0,938;1,1154;0,5772;;18,9127
14/09/2017;;1,2721;0,7945;1,0371;1,2697;1,2342;1,509;1,5431;1,9662;1,4978;1,6415;1,467;1,074;0,938;1,1154;0,5773;;18,9369
15/09/2017;;1,2721;0,7951;1,0379;1,2681;1,2339;1,5091;1,5432;1,9662;1,4953;1,6413;1,4668;1,074;0,938;1,1154;0,5774;;18,9338
16/09/2017;;1,2699;0,7948;1,0382;1,2613;1,229;1,5069;1,5425;1,9662;1,4889;1,6355;1,4625;1,074;0,938;1,1154;0,578;;18,9011
17/09/2017;;1,2701;0,7947;1,0382;1,2626;1,2291;1,5072;1,5425;1,9662;1,4909;1,6352;1,4623;1,074;0,938;1,1154;0,5779;;18,9043
18/09/2017;;1,273;0,7964;1,0389;1,2703;1,2343;1,5039;1,5397;1,9658;1,4848;1,6375;1,4615;1,074;0,938;1,1154;0,5785;;18,912
19/09/2017;;1,2743;0,7978;1,0441;1,271;1,2351;1,5019;1,5366;1,9658;1,4845;1,6351;1,4635;1,074;0,938;1,1154;0,5789;;18,916
20/09/2017;;1,274;0,798;1,0442;1,2616;1,2351;1,5007;1,5359;1,9658;1,4715;1,6343;1,463;1,074;0,938;1,1154;0,5791;;18,8906
21/09/2017;;1,2749;0,7983;1,0439;1,2707;1,2354;1,5032;1,5356;1,9658;1,4838;1,6346;1,4632;1,074;0,938;1,1154;0,5792;;18,916
22/09/2017;;1,2753;0,7986;1,0439;1,2691;1,2349;1,503;1,5353;1,9658;1,4814;1,6344;1,4627;1,074;0,938;1,1154;0,5792;;18,911
23/09/2017;;1,2734;0,798;1,0439;1,2624;1,2305;1,5016;1,5346;1,9666;1,4748;1,6285;1,4586;1,074;0,938;1,1154;0,5787;;18,879
24/09/2017;;1,2735;0,7982;1,0442;1,2639;1,2311;1,5019;1,5344;1,9667;1,4768;1,6284;1,4586;1,074;0,938;1,1154;0,5787;;18,8838
25/09/2017;;1,2789;0,802;1,049;1,2751;1,2383;1,4976;1,5319;1,9659;1,4726;1,6297;1,4579;1,074;0,938;1,1154;0,5795;;18,9058
26/09/2017;;1,2799;0,8034;1,052;1,276;1,2401;1,4957;1,528;1,966;1,4722;1,6264;1,4545;1,074;0,938;1,1154;0,5796;;18,9012
27/09/2017;;1,2798;0,8039;1,0528;1,2665;1,24;1,4951;1,525;1,9651;1,459;1,6257;1,4534;1,074;0,938;1,1154;0,58;;18,8737
28/09/2017;;1,2799;0,804;1,0514;1,2755;1,2402;1,494;1,5247;1,9649;1,4716;1,6259;1,4535;1,074;0,938;1,1154;0,58;;18,893
29/09/2017;;1,2799;0,804;1,0514;1,2741;1,2398;1,494;1,5246;1,9649;1,47;1,6256;1,4532;1,074;0,938;1,1154;0,5922;;18,9011
30/09/2017;;1,2777;0,8032;1,0514;1,2673;1,2357;1,492;1,5242;1,9649;1,4634;1,6197;1,4492;1,074;0,938;1,1154;0,5916;;18,8677
01/10/2017;;1,2781;0,8034;1,0514;1,2689;1,2361;1,4917;1,5243;1,9652;1,4653;1,6197;1,4494;1,074;0,938;1,1154;0,5922;;18,8731
02/10/2017;;1,2893;0,8143;1,0562;1,2929;1,2553;1,4927;1,5241;1,9652;1,472;1,6234;1,452;1,074;0,938;1,1154;0,5946;;18,9594
03/10/2017;;1,2924;0,8181;1,0629;1,2945;1,2571;1,4926;1,5264;1,9652;1,4685;1,6235;1,452;1,074;0,938;1,1154;0,6021;;18,9827
04/10/2017;;1,2935;0,8191;1,0655;1,2851;1,257;1,4928;1,5261;1,9654;1,4553;1,6228;1,4516;1,074;0,938;1,1154;0,6033;;18,9649
05/10/2017;;1,2939;0,8194;1,0655;1,2942;1,2571;1,493;1,5261;1,9654;1,468;1,623;1,4517;1,074;0,938;1,1154;0,6117;;18,9964
06/10/2017;;1,2944;0,8196;1,0658;1,2927;1,2568;1,493;1,5261;1,9654;1,4656;1,6229;1,4514;1,074;0,938;1,1154;0,6124;;18,9935
07/10/2017;;1,2931;0,8189;1,0667;1,2859;1,2525;1,4916;1,5259;1,9656;1,4591;1,617;1,4474;1,074;0,938;1,1154;0,6125;;18,9636
08/10/2017;;1,2931;0,8189;1,0667;1,2872;1,2527;1,4916;1,5259;1,9656;1,4611;1,6169;1,4474;1,074;0,938;1,1154;0,6125;;18,967
09/10/2017;;1,2924;0,8153;1,0652;1,2863;1,2496;1,4908;1,5244;1,9653;1,4649;1,6147;1,4457;1,074;0,938;1,1154;0,6143;;18,9563
10/10/2017;;1,2908;0,8136;1,0603;1,2862;1,2486;1,4898;1,5228;1,9653;1,4649;1,6148;1,4456;1,074;0,938;1,1154;0,6141;;18,9442
11/10/2017;;1,2901;0,8137;1,0584;1,2767;1,2491;1,4882;1,5224;1,9653;1,4519;1,614;1,4454;1,074;0,938;1,1154;0,6144;;18,917
12/10/2017;;1,2903;0,8138;1,0584;1,2856;1,2491;1,4883;1,5223;1,9653;1,4643;1,6143;1,4454;1,074;0,938;1,1154;0,6145;;18,939
13/10/2017;;1,2897;0,8135;1,0584;1,284;1,2486;1,4872;1,5223;1,9653;1,4619;1,6139;1,445;1,074;0,938;1,1154;0,6145;;18,9317
14/10/2017;;1,2883;0,8128;1,0584;1,2772;1,2442;1,4862;1,5221;1,9653;1,4553;1,608;1,4408;1,074;0,938;1,1154;0,6133;;18,8993
15/10/2017;;1,2883;0,8125;1,0584;1,2785;1,2442;1,4861;1,5221;1,9653;1,4572;1,6079;1,4407;1,074;0,938;1,1154;0,6133;;18,9019
16/10/2017;;1,2885;0,8115;1,0571;1,2819;1,2476;1,4887;1,5226;1,9653;1,4677;1,6157;1,4464;1,074;0,938;1,1154;0,6147;;18,9351
17/10/2017;;1,2882;0,8105;1,0561;1,2816;1,247;1,4898;1,5237;1,9658;1,4676;1,6176;1,4476;1,074;0,938;1,1154;0,6149;;18,9378
18/10/2017;;1,288;0,8099;1,0558;1,2719;1,2454;1,4891;1,5214;1,966;1,4547;1,6171;1,4462;1,074;0,938;1,1154;0,615;;18,9079
19/10/2017;;1,288;0,8099;1,0558;1,2809;1,2453;1,4895;1,5213;1,9661;1,4674;1,617;1,4462;1,074;0,938;1,1154;0,615;;18,9298
20/10/2017;;1,2885;0,8107;1,0554;1,2793;1,2449;1,4882;1,5211;1,9656;1,4649;1,6171;1,4457;1,074;0,938;1,1154;0,6154;;18,9242
21/10/2017;;1,2858;0,8099;1,0554;1,2726;1,2406;1,4853;1,521;1,9656;1,4586;1,6111;1,4417;1,074;0,938;1,1154;0,6144;;18,8894
22/10/2017;;1,2857;0,8099;1,0554;1,274;1,2408;1,485;1,5211;1,9656;1,4603;1,6112;1,4417;1,074;0,938;1,1154;0,6144;;18,8925
23/10/2017;;1,2924;0,8137;1,0581;1,2895;1,2508;1,4879;1,5217;1,9651;1,468;1,6201;1,4472;1,074;0,938;1,1154;0,6153;;18,9572
24/10/2017;;1,2944;0,816;1,0618;1,2913;1,2534;1,4886;1,5219;1,9649;1,4679;1,6202;1,4471;1,074;0,938;1,1154;0,6155;;18,9704
25/10/2017;;1,2938;0,8164;1,0621;1,2818;1,2546;1,4878;1,5244;1,9651;1,4544;1,6197;1,4476;1,074;0,938;1,1154;0,6155;;18,9506
26/10/2017;;1,2943;0,8173;1,0636;1,291;1,2547;1,4885;1,5245;1,9651;1,4672;1,62;1,4475;1,074;0,938;1,1154;0,6156;;18,9767
27/10/2017;;1,2947;0,8173;1,0636;1,2893;1,2542;1,4887;1,5245;1,9651;1,4648;1,6198;1,4471;1,074;0,938;1,1154;0,6156;;18,9721
28/10/2017;;1,2929;0,8158;1,0636;1,2826;1,2498;1,4874;1,5241;1,9653;1,4583;1,6138;1,4429;1,074;0,938;1,1154;0,6164;;18,9403
29/10/2017;;1,2925;0,8157;1,0636;1,2839;1,2499;1,4871;1,5241;1,9653;1,4602;1,6141;1,4431;1,074;0,938;1,1154;0,6164;;18,9433
30/10/2017;;1,2946;0,8185;1,0641;1,2885;1,2547;1,4956;1,5286;1,9655;1,4804;1,6298;1,4553;1,074;0,938;1,1154;0,6183;;19,0213
31/10/2017;;1,2949;0,8196;1,065;1,2889;1,2551;1,4976;1,5318;1,9654;1,4823;1,6344;1,4592;1,074;0,938;1,1154;0,6185;;19,0401
01/11/2017;;1,2943;0,8196;1,0651;1,2795;1,2549;1,4971;1,5336;1,9654;1,4696;1,6338;1,4594;1,074;0,938;1,1154;0,6185;;19,0182
02/11/2017;;1,2948;0,8198;1,0642;1,2888;1,2552;1,4978;1,5336;1,9654;1,4829;1,6342;1,4597;1,074;0,938;1,1154;0,6189;;19,0427
03/11/2017;;1,2947;0,8197;1,0636;1,287;1,2547;1,4991;1,5338;1,9652;1,4804;1,634;1,4596;1,074;0,938;1,1154;0,6224;;19,0416
04/11/2017;;1,2928;0,819;1,0636;1,2803;1,2504;1,4978;1,5337;1,9652;1,474;1,6281;1,4555;1,074;0,938;1,1154;0,6214;;19,0092
05/11/2017;;1,2929;0,819;1,0636;1,2817;1,2508;1,4982;1,5336;1,9652;1,4758;1,6288;1,4561;1,074;0,938;1,1154;0,6214;;19,0145
06/11/2017;;1,3026;0,8279;1,0685;1,3047;1,2659;1,5136;1,547;1,9661;1,5082;1,6621;1,4809;1,074;0,938;1,1154;0,6236;;19,1985
07/11/2017;;1,3063;0,8308;1,074;1,3062;1,2692;1,5161;1,5536;1,9662;1,5086;1,6652;1,4861;1,074;0,938;1,1154;0,6244;;19,2341
08/11/2017;;1,3068;0,8312;1,076;1,2968;1,2696;1,5171;1,5573;1,9663;1,4955;1,6648;1,4869;1,074;0,938;1,1154;0,6323;;19,228
09/11/2017;;1,3072;0,8317;1,0775;1,3061;1,2699;1,5184;1,5581;1,9663;1,5084;1,6652;1,4873;1,074;0,938;1,1154;0,6323;;19,2558
10/11/2017;;1,3075;0,8319;1,0778;1,3046;1,2695;1,5188;1,5584;1,9663;1,5064;1,665;1,4874;1,074;0,938;1,1154;0,6325;;19,2535
11/11/2017;;1,3057;0,8311;1,0778;1,2977;1,2651;1,5174;1,5583;1,9663;1,4994;1,6591;1,4831;1,074;0,938;1,1154;0,6314;;19,2198
12/11/2017;;1,306;0,8311;1,0781;1,2993;1,2657;1,5178;1,5584;1,9663;1,5012;1,66;1,4838;1,074;0,938;1,1154;0,6312;;19,2263
13/11/2017;;1,3171;0,8411;1,0852;1,321;1,2826;1,5361;1,5746;1,9666;1,5341;1,6943;1,511;1,074;0,938;1,1154;0,6328;;19,4239
14/11/2017;;1,3207;0,8447;1,0938;1,3214;1,2849;1,5426;1,584;1,967;1,5344;1,6976;1,5163;1,074;0,938;1,1154;0,6338;;19,4686
15/11/2017;;1,3224;0,8455;1,0987;1,3119;1,2848;1,5453;1,5852;1,9672;1,5212;1,6971;1,5167;1,074;0,938;1,1154;0,6357;;19,4591
16/11/2017;;1,3217;0,8465;1,1001;1,3206;1,2848;1,5457;1,5875;1,968;1,5341;1,6975;1,5176;1,074;0,938;1,1154;0,6356;;19,4871
17/11/2017;;1,3215;0,8469;1,1008;1,3187;1,2843;1,5459;1,5879;1,968;1,5313;1,6973;1,5175;1,074;0,938;1,1154;0,6357;;19,4832
18/11/2017;;1,3199;0,846;1,1006;1,3118;1,2798;1,5446;1,5876;1,968;1,5247;1,6911;1,5134;1,074;0,938;1,1154;0,635;;19,4499
19/11/2017;;1,3199;0,8458;1,1007;1,3131;1,2799;1,5446;1,5876;1,968;1,5266;1,6906;1,5131;1,074;0,938;1,1154;0,635;;19,4523
20/11/2017;;1,3184;0,8407;1,0987;1,3125;1,2786;1,5365;1,5822;1,9671;1,5101;1,6775;1,503;1,074;0,938;1,1154;0,6354;;19,3881
21/11/2017;;1,3151;0,8384;1,0933;1,3132;1,2769;1,5331;1,5771;1,9665;1,5129;1,6702;1,4958;1,074;0,938;1,1154;0,6355;;19,3554
22/11/2017;;1,314;0,8381;1,0933;1,3036;1,2767;1,5306;1,5741;1,9665;1,4995;1,6697;1,4952;1,074;0,938;1,1154;0,6355;;19,3242
23/11/2017;;1,3146;0,838;1,0931;1,3126;1,2767;1,5309;1,5728;1,9665;1,5122;1,6698;1,495;1,074;0,938;1,1154;0,6353;;19,3449
24/11/2017;;1,3148;0,838;1,0932;1,3111;1,2763;1,5305;1,5727;1,9665;1,5099;1,6695;1,4946;1,074;0,938;1,1154;0,6352;;19,3397
25/11/2017;;1,3129;0,8374;1,0932;1,3044;1,2718;1,5288;1,5724;1,9665;1,5035;1,6636;1,4903;1,074;0,938;1,1154;0,6351;;19,3073
26/11/2017;;1,313;0,8374;1,0932;1,3058;1,272;1,5289;1,5724;1,9665;1,5053;1,6636;1,4904;1,074;0,938;1,1154;0,6351;;19,311
27/11/2017;;1,3166;0,8393;1,0933;1,3172;1,2795;1,5283;1,5681;1,9666;1,5087;1,6684;1,493;1,074;0,938;1,1154;0,6367;;19,3431
28/11/2017;;1,3184;0,84;1,0932;1,3182;1,281;1,5266;1,5667;1,9666;1,5086;1,663;1,49;1,074;0,938;1,1154;0,6371;;19,3368
29/11/2017;;1,3181;0,84;1,0932;1,3086;1,281;1,5269;1,5663;1,9665;1,4954;1,6624;1,4897;1,074;0,938;1,1154;0,6373;;19,3128
30/11/2017;;1,3191;0,8401;1,0933;1,3178;1,281;1,5274;1,5661;1,9665;1,5083;1,6626;1,4898;1,074;0,938;1,1154;0,6376;;19,337
01/12/2017;;1,3186;0,8403;1,093;1,3158;1,2798;1,5273;1,5662;1,9665;1,5055;1,662;1,4892;1,074;0,938;1,1154;0,6385;;19,3301
02/12/2017;;1,3164;0,8395;1,093;1,309;1,2755;1,5256;1,566;1,9665;1,499;1,6559;1,4851;1,074;0,938;1,1154;0,6374;;19,2963
03/12/2017;;1,3166;0,8394;1,093;1,3103;1,2757;1,5258;1,566;1,9665;1,5008;1,656;1,4852;1,074;0,938;1,1154;0,6374;;19,3001
04/12/2017;;1,3182;0,8406;1,0929;1,3182;1,2805;1,527;1,5661;1,9665;1,5094;1,6621;1,4896;1,074;0,938;1,1154;0,6471;;19,3456
05/12/2017;;1,3181;0,8404;1,0931;1,3182;1,2805;1,527;1,5657;1,9667;1,5093;1,6621;1,4896;1,074;0,938;1,1154;0,6483;;19,3464
06/12/2017;;1,3178;0,8404;1,0931;1,3179;1,2803;1,5264;1,5656;1,9669;1,5091;1,6615;1,4893;1,074;0,938;1,1154;0,655;;19,3507
07/12/2017;;1,318;0,8405;1,0931;1,3178;1,2804;1,5265;1,5655;1,9666;1,509;1,6618;1,4895;1,074;0,938;1,1154;0,6557;;19,3518
08/12/2017;;1,318;0,8404;1,0931;1,3162;1,2798;1,5265;1,5656;1,9666;1,5062;1,6616;1,4891;1,074;0,938;1,1154;0,6672;;19,3577
09/12/2017;;1,3163;0,8396;1,0932;1,3094;1,2757;1,5243;1,5654;1,9673;1,4997;1,6554;1,4851;1,074;0,938;1,1154;0,6664;;19,3252
10/12/2017;;1,3163;0,8394;1,0921;1,3108;1,276;1,5243;1,5653;1,9674;1,5016;1,6556;1,4852;1,074;0,938;1,1154;0,6662;;19,3276
11/12/2017;;1,3153;0,8377;1,0908;1,3132;1,2776;1,5222;1,562;1,9668;1,4973;1,6585;1,4849;1,074;0,938;1,1154;0,6679;;19,3216
12/12/2017;;1,3137;0,8354;1,0882;1,3107;1,2756;1,5185;1,5576;1,9664;1,4951;1,6459;1,4778;1,074;0,938;1,1154;0,6671;;19,2794
13/12/2017;;1,3133;0,835;1,0871;1,3103;1,2758;1,5177;1,5569;1,9664;1,4948;1,645;1,477;1,074;0,938;1,1154;0,6675;;19,2742
14/12/2017;;1,3129;0,835;1,0875;1,3103;1,2757;1,5159;1,5564;1,9658;1,4947;1,6451;1,4769;1,074;0,938;1,1154;0,6677;;19,2713
15/12/2017;;1,3128;0,835;1,0869;1,3087;1,2753;1,5156;1,5564;1,9653;1,4924;1,6447;1,4765;1,074;0,938;1,1154;0,6669;;19,2639
16/12/2017;;1,3116;0,8346;1,0881;1,3018;1,2708;1,5144;1,5561;1,9655;1,4857;1,6387;1,4721;1,074;0,938;1,1154;0,6663;;19,2331
17/12/2017;;1,3116;0,8344;1,0876;1,303;1,2709;1,5145;1,5558;1,9654;1,4874;1,6385;1,4721;1,074;0,938;1,1154;0,6663;;19,2349
18/12/2017;;1,3167;0,8403;1,0904;1,3179;1,2809;1,5182;1,5569;1,9654;1,5028;1,6508;1,4817;1,074;0,938;1,1154;0,6676;;19,317
19/12/2017;;1,3187;0,8432;1,0936;1,3198;1,2843;1,5198;1,5596;1,965;1,5027;1,6541;1,4839;1,074;0,938;1,1154;0,6679;;19,34
20/12/2017;;1,319;0,8439;1,0944;1,3195;1,2844;1,5199;1,5603;1,9652;1,5027;1,6537;1,4842;1,074;0,938;1,1154;0,6679;;19,3425
21/12/2017;;1,3187;0,8442;1,0944;1,3195;1,2846;1,5195;1,5603;1,9652;1,5027;1,6541;1,4844;1,074;0,938;1,1154;0,6679;;19,3429
22/12/2017;;1,3189;0,8442;1,0944;1,3178;1,2841;1,5199;1,5603;1,9652;1,5002;1,6539;1,4843;1,074;0,938;1,1154;0,6679;;19,3385
23/12/2017;;1,3164;0,8429;1,0944;1,3111;1,2793;1,5178;1,5603;1,9653;1,4938;1,6479;1,4796;1,074;;0,849;0,6668;;18,0986
24/12/2017;;1,3164;0,8428;1,0944;1,3125;1,2796;1,5178;1,5604;1,9653;1,4956;1,648;1,4799;1,074;;0,849;0,6668;;18,1025
25/12/2017;;1,3185;0,8441;1,0946;1,3225;1,2852;1,5198;1,5604;1,9653;1,5069;1,6553;1,485;1,074;;0,849;0,6679;;18,1485
26/12/2017;;1,3203;0,8457;1,0958;1,3235;1,2877;1,5222;1,5615;1,9653;1,5069;1,6608;1,4888;1,074;;0,849;0,668;;18,1695
27/12/2017;;1,3211;0,8456;1,096;1,3232;1,2878;1,5231;1,5617;1,9653;1,5067;1,6604;1,4891;1,074;0,938;1,1154;0,668;;19,3754
28/12/2017;;1,3228;0,846;1,0961;1,3243;1,2896;1,5246;1,5622;1,9653;1,5069;1,6611;1,4896;1,074;0,938;1,1154;0,668;;19,3839
29/12/2017;;1,3229;0,8461;1,0974;1,3227;1,2892;1,5244;1,5621;1,9653;1,5045;1,6609;1,4893;1,074;0,938;1,1154;0,6681;;19,3803
30/12/2017;;1,3215;0,8453;1,0975;1,3159;1,285;1,5231;1,5621;1,9653;1,4979;1,6548;1,4852;1,074;0,938;1,1154;0,667;;19,348
31/12/2017;;1,3216;0,8453;1,0975;1,3173;1,2852;1,5231;1,5622;1,9653;1,4997;1,655;1,4855;1,074;0,938;1,1154;0,6669;;19,352
01/01/2018;;1,3298;0,8535;1,0989;1,3675;1,3207;1,5308;1,5627;1,9653;1,5363;1,6876;1,5095;1,074;0,938;1,1157;0,6858;;19,5761
02/01/2018;;1,3384;0,8578;1,1068;1,3693;1,3261;1,537;1,5686;1,9654;1,5373;1,696;1,5171;0,999;0,938;1,1156;0,6861;;19,5585
03/01/2018;;1,3405;0,8611;1,1116;1,3752;1,3322;1,5378;1,5733;1,966;1,5453;1,7008;1,522;0,999;0,938;1,1156;0,6903;;19,6087
04/01/2018;;1,3418;0,8621;1,1132;1,3768;1,3333;1,5393;1,5738;1,966;1,5478;1,7014;1,5228;0,999;0,938;1,1156;0,6914;;19,6223
05/01/2018;;1,3422;0,8625;1,1137;1,3751;1,333;1,5396;1,574;1,966;1,5453;1,7014;1,5226;0,999;0,938;1,1156;0,6914;;19,6194
06/01/2018;;1,3399;0,8619;1,1138;1,3684;1,3285;1,5378;1,5739;1,966;1,5388;1,6956;1,5185;0,999;0,938;1,1156;0,6903;;19,586
07/01/2018;;1,3399;0,8619;1,1138;1,3697;1,3287;1,5378;1,5739;1,966;1,5406;1,6958;1,5186;0,999;0,938;1,1156;0,6903;;19,5896
08/01/2018;;1,343;0,8633;1,1143;1,3776;1,335;1,5392;1,5729;1,9661;1,5451;1,7013;1,5227;0,999;0,938;1,1156;0,691;;19,6241
09/01/2018;;1,3435;0,8638;1,1136;1,3776;1,3356;1,5373;1,573;1,9659;1,545;1,7012;1,5228;0,999;0,915;1,0487;0,6915;;19,5335
10/01/2018;;1,3438;0,8638;1,114;1,3768;1,3355;1,5395;1,5726;1,9659;1,5447;1,7006;1,5225;0,999;0,915;1,0487;0,6915;;19,5339
11/01/2018;;1,3438;0,8638;1,114;1,3768;1,3356;1,539;1,5723;1,9658;1,5446;1,7008;1,5227;0,999;0,915;1,0487;0,6929;;19,5348
12/01/2018;;1,3437;0,8638;1,116;1,375;1,3354;1,5389;1,5696;1,9658;1,542;1,7007;1,5225;0,999;0,915;1,0487;0,693;;19,5291
13/01/2018;;1,342;0,8631;1,116;1,3682;1,3305;1,5374;1,5694;1,9658;1,5354;1,6947;1,5184;0,999;0,915;1,0487;0,692;;19,4956
14/01/2018;;1,3418;0,8628;1,1136;1,3695;1,3308;1,5372;1,5696;1,9661;1,5372;1,6952;1,5187;0,999;0,915;1,0487;0,6918;;19,497
15/01/2018;;1,3487;0,8692;1,1196;1,3832;1,3417;1,546;1,5739;1,9669;1,5568;1,7147;1,5335;0,999;0,915;1,0487;0,6924;;19,6093
16/01/2018;;1,3503;0,8703;1,1203;1,3836;1,3434;1,5471;1,5775;1,9669;1,5565;1,7143;1,5343;0,999;0,915;1,0487;0,6927;;19,6199
17/01/2018;;1,351;0,8708;1,1211;1,3831;1,3432;1,5479;1,5786;1,9672;1,5571;1,713;1,5341;0,999;0,915;1,0487;0,6927;;19,6225
18/01/2018;;1,35;0,8711;1,1213;1,3832;1,3426;1,5467;1,5777;1,9672;1,5585;1,7115;1,5332;0,999;0,915;1,0487;0,6913;;19,617
19/01/2018;;1,35;0,8709;1,1214;1,3822;1,3365;1,5467;1,5749;1,9673;1,5558;1,7109;1,5255;0,999;0,915;1,0487;0,6914;;19,5962
20/01/2018;;1,3487;0,87;1,1221;1,375;1,3324;1,5446;1,5751;1,9678;1,5488;1,7046;1,5218;0,999;0,915;1,0487;0,6899;;19,5635
21/01/2018;;1,3487;0,8697;1,1221;1,3763;1,3344;1,5446;1,5751;1,9678;1,5508;1,7046;1,525;0,999;0,915;1,0487;0,6899;;19,5717
22/01/2018;;1,3483;0,8681;1,12;1,3768;1,3224;1,5457;1,5736;1,9678;1,5516;1,709;1,5173;0,999;0,915;1,0487;0,6905;;19,5538
23/01/2018;;1,3464;0,8655;1,1164;1,3744;1,3187;1,5452;1,5719;1,9685;1,5515;1,702;1,5127;0,999;0,915;1,0487;0,7042;;19,5401
24/01/2018;;1,3469;0,8653;1,118;1,3746;1,3185;1,5489;1,5723;1,8701;1,5517;1,7019;1,5115;0,999;0,915;1,0487;0,7041;;19,4465
25/01/2018;;1,3466;0,8644;1,1176;1,3718;1,3186;1,5491;1,5732;1,8678;1,551;1,702;1,5116;0,999;0,915;1,0487;0,701;;19,4374
26/01/2018;;1,3464;0,8642;1,1175;1,3698;1,3156;1,5491;1,5722;1,8737;1,5508;1,701;1,5087;0,999;0,915;1,0487;0,7009;;19,4326
27/01/2018;;1,344;0,8634;1,1175;1,3634;1,3117;1,5477;1,5718;1,8738;1,5434;1,6959;1,5055;0,999;0,915;1,0487;0,6998;;19,4006
28/01/2018;;1,3436;0,8634;1,1174;1,3657;1,3123;1,5476;1,5732;1,874;1,5452;1,6966;1,5061;0,999;0,915;1,0487;0,7001;;19,4079
29/01/2018;;1,3472;0,8649;1,1187;1,3738;1,3197;1,5541;1,5756;1,8761;1,5601;1,7067;1,5171;0,999;0,915;1,0487;0,6991;;19,4758
